,일시,평균기온,최대풍속,평균풍속
1310,2014-03-03,3.4,5.8,2.9
1311,2014-03-04,6.6,7.1,4.3
1312,2014-03-05,1.8,9.8,5.8
1313,2014-03-06,-0.3,6.6,3.1
1314,2014-03-07,-0.4,7.6,4.0
1315,2014-03-08,1.7,5.9,2.7
1316,2014-03-09,1.3,10.7,5.5
1317,2014-03-10,1.2,7.3,3.8
1318,2014-03-11,6.7,9.8,6.5
1319,2014-03-12,7.5,9.0,4.7
1320,2014-03-13,1.3,13.3,9.4
1321,2014-03-14,1.3,7.8,3.8
1322,2014-03-15,7.1,12.7,6.1
1323,2014-03-16,8.1,12.4,4.7
1324,2014-03-17,11.2,13.0,5.8
1325,2014-03-18,8.9,13.7,9.1
1326,2014-03-19,5.7,6.1,2.9
1327,2014-03-20,3.3,11.7,3.8
1328,2014-03-21,3.1,9.4,4.8
1329,2014-03-22,7.6,6.7,3.5
1330,2014-03-23,11.9,5.1,3.2
1331,2014-03-24,12.6,12.6,4.7
1332,2014-03-25,13.9,13.5,8.0
1333,2014-03-26,11.4,7.8,4.1
1334,2014-03-27,9.6,7.1,3.4
1335,2014-03-28,14.3,9.6,6.8
1336,2014-03-29,14.2,8.9,5.3
1337,2014-03-30,7.9,12.0,5.6
1338,2014-03-31,9.7,6.1,2.2
1339,2014-04-01,10.2,7.1,5.0
1340,2014-04-02,14.1,7.9,5.6
1341,2014-04-03,9.3,13.1,5.2
1342,2014-04-04,3.5,16.1,7.3
1343,2014-04-05,4.8,6.1,2.3
1344,2014-04-06,5.2,10.7,4.3
1345,2014-04-07,14.0,9.6,6.2
1346,2014-04-08,12.9,7.1,3.3
1347,2014-04-09,13.6,9.2,4.2
1348,2014-04-10,8.6,11.5,6.2
1349,2014-04-11,9.7,5.3,2.8
1350,2014-04-12,11.4,4.4,2.3
1351,2014-04-13,12.1,4.0,1.6
1352,2014-04-14,12.0,9.2,3.3
1353,2014-04-15,16.8,9.7,4.6
1354,2014-04-16,13.3,6.3,3.2
1355,2014-04-17,11.8,5.9,2.6
1356,2014-04-18,10.4,7.9,5.5
1357,2014-04-19,9.1,6.0,4.2
1358,2014-04-20,9.8,4.9,2.1
1359,2014-04-21,13.4,7.8,3.4
1360,2014-04-22,14.4,4.4,1.6
1361,2014-04-23,14.9,7.5,3.8
1362,2014-04-24,15.7,7.3,6.0
1363,2014-04-25,17.6,8.3,3.8
1364,2014-04-26,16.8,7.7,5.5
1365,2014-04-27,15.9,8.8,5.0
1366,2014-04-28,12.5,8.1,4.5
1367,2014-04-29,12.7,9.5,5.2
1368,2014-04-30,13.9,3.8,1.2
1369,2014-05-01,15.2,7.3,2.5
1370,2014-05-02,18.8,13.8,4.1
1371,2014-05-03,14.4,15.3,6.1
1372,2014-05-04,13.7,9.5,6.0
1373,2014-05-05,11.9,9.2,4.5
1374,2014-05-06,12.4,8.0,4.6
1375,2014-05-07,15.0,8.0,4.9
1376,2014-05-08,13.1,12.0,6.6
1377,2014-05-09,13.0,7.8,3.0
1378,2014-05-10,14.7,4.2,1.8
1379,2014-05-11,15.8,5.6,2.4
1380,2014-05-12,15.7,11.0,6.4
1381,2014-05-13,20.2,11.8,9.0
1382,2014-05-14,20.2,8.9,6.0
1383,2014-05-15,18.2,10.4,4.6
1384,2014-05-16,16.8,8.2,3.7
1385,2014-05-17,15.0,4.8,2.3
1386,2014-05-18,16.4,4.6,2.3
1387,2014-05-19,18.2,6.7,4.2
1388,2014-05-20,18.2,7.5,4.9
1389,2014-05-21,16.6,6.6,2.8
1390,2014-05-22,14.0,4.5,1.8
1391,2014-05-23,14.4,6.9,2.3
1392,2014-05-24,19.8,9.6,5.6
1393,2014-05-25,20.0,12.8,5.3
1394,2014-05-26,18.9,10.6,6.1
1395,2014-05-27,21.7,12.3,8.6
1396,2014-05-28,22.8,11.6,8.0
1397,2014-05-29,21.2,9.5,4.9
1398,2014-05-30,24.3,7.9,2.9
1399,2014-05-31,24.2,6.5,2.8
1400,2014-06-01,25.8,6.2,3.2
1401,2014-06-02,21.8,6.0,3.7
1402,2014-06-03,20.0,7.0,3.2
1403,2014-06-04,20.6,5.1,2.6
1404,2014-06-05,17.3,9.4,4.5
1405,2014-06-06,17.9,5.2,2.6
1406,2014-06-07,17.1,3.6,1.4
1407,2014-06-08,17.8,2.9,1.0
1408,2014-06-09,17.4,4.0,1.3
1409,2014-06-10,17.9,5.9,3.0
1410,2014-06-11,16.7,8.5,5.9
1411,2014-06-12,15.8,8.3,3.6
1412,2014-06-13,16.7,3.8,1.4
1413,2014-06-14,20.7,7.0,3.3
1414,2014-06-15,23.1,7.6,2.6
1415,2014-06-16,23.3,4.6,1.9
1416,2014-06-17,19.4,5.1,2.5
1417,2014-06-18,18.8,5.5,2.4
1418,2014-06-19,19.9,7.1,2.9
1419,2014-06-20,18.6,7.6,3.6
1420,2014-06-21,17.8,6.8,3.9
1421,2014-06-22,18.1,6.0,3.7
1422,2014-06-23,18.4,2.5,1.2
1423,2014-06-24,19.3,2.6,1.3
1424,2014-06-25,21.0,3.5,2.2
1425,2014-06-26,21.5,4.5,3.1
1426,2014-06-27,22.7,6.1,3.2
1427,2014-06-28,22.2,3.6,2.0
1428,2014-06-29,21.4,3.6,1.4
1429,2014-06-30,21.8,3.2,1.5
1430,2014-07-01,22.7,3.0,1.9
1431,2014-07-02,22.3,2.8,1.3
1432,2014-07-03,20.7,9.4,3.9
1433,2014-07-04,20.5,10.2,6.5
1434,2014-07-05,20.6,10.4,5.5
1435,2014-07-06,20.9,4.2,1.1
1436,2014-07-07,21.7,2.6,1.0
1437,2014-07-08,22.3,7.6,3.0
1438,2014-07-09,25.8,8.5,4.2
1439,2014-07-10,24.9,4.6,1.7
1440,2014-07-11,25.5,7.6,2.7
1441,2014-07-12,26.6,7.0,4.3
1442,2014-07-13,23.7,6.8,3.6
1443,2014-07-14,25.5,7.2,2.9
1444,2014-07-15,23.9,6.2,3.2
1445,2014-07-16,24.7,5.8,2.5
1446,2014-07-17,24.8,8.6,4.3
1447,2014-07-18,25.1,4.6,2.1
1448,2014-07-19,24.9,7.5,1.9
1449,2014-07-20,24.9,4.4,1.3
1450,2014-07-21,24.7,6.9,4.3
1451,2014-07-22,25.6,9.7,4.0
1452,2014-07-23,24.4,8.0,4.7
1453,2014-07-24,25.5,8.2,2.4
1454,2014-07-25,25.9,8.5,3.4
1455,2014-07-26,25.1,11.9,7.8
1456,2014-07-27,22.1,8.4,3.4
1457,2014-07-28,22.3,3.2,1.2
1458,2014-07-29,23.5,4.7,2.1
1459,2014-07-30,25.4,5.1,3.1
1460,2014-07-31,27.5,6.8,4.3
1461,2014-08-01,27.4,6.8,2.8
1462,2014-08-02,26.4,4.6,2.2
1463,2014-08-03,24.1,4.8,2.9
1464,2014-08-04,23.6,8.5,5.4
1465,2014-08-05,25.0,8.2,3.1
1466,2014-08-06,26.7,5.0,1.4
1467,2014-08-07,20.5,7.9,3.7
1468,2014-08-08,21.2,6.6,4.5
1469,2014-08-09,21.3,10.1,7.1
1470,2014-08-10,21.0,13.0,7.7
1471,2014-08-11,22.1,9.9,3.7
1472,2014-08-12,23.7,4.3,1.7
1473,2014-08-13,22.8,4.8,2.8
1474,2014-08-14,20.4,5.5,2.4
1475,2014-08-15,20.9,5.9,3.8
1476,2014-08-16,21.3,6.0,3.4
1477,2014-08-17,21.1,5.4,3.3
1478,2014-08-18,20.6,10.9,4.8
1479,2014-08-19,22.2,5.2,1.5
1480,2014-08-20,22.5,5.4,1.5
1481,2014-08-21,22.4,9.9,5.4
1482,2014-08-22,23.6,10.2,4.7
1483,2014-08-23,24.5,7.4,3.0
1484,2014-08-24,24.2,4.6,2.4
1485,2014-08-25,21.3,8.2,4.2
1486,2014-08-26,20.3,8.6,6.1
1487,2014-08-27,19.6,6.8,4.9
1488,2014-08-28,19.3,6.2,3.9
1489,2014-08-29,19.4,5.3,3.3
1490,2014-08-30,19.4,6.3,4.0
1491,2014-08-31,19.6,5.5,3.3
1492,2014-09-01,20.6,5.6,3.3
1493,2014-09-02,20.6,5.6,2.6
1494,2014-09-03,21.8,8.6,4.6
1495,2014-09-04,22.6,8.0,3.1
1496,2014-09-05,23.2,5.2,2.4
1497,2014-09-06,22.1,4.4,2.2
1498,2014-09-07,22.0,4.2,1.5
1499,2014-09-08,22.3,5.0,2.5
1500,2014-09-09,22.4,5.7,3.0
1501,2014-09-10,20.4,6.0,3.2
1502,2014-09-11,20.1,5.0,2.3
1503,2014-09-12,20.0,4.1,2.1
1504,2014-09-13,19.5,5.3,3.7
1505,2014-09-14,20.2,4.4,2.1
1506,2014-09-15,21.2,3.0,1.7
1507,2014-09-16,20.3,7.2,3.5
1508,2014-09-17,18.8,3.9,2.0
1509,2014-09-18,20.1,4.7,2.3
1510,2014-09-19,20.3,4.6,3.0
1511,2014-09-20,20.1,4.9,2.3
1512,2014-09-21,20.4,2.2,1.2
1513,2014-09-22,20.2,2.5,1.1
1514,2014-09-23,20.7,2.0,1.0
1515,2014-09-24,17.8,15.0,6.1
1516,2014-09-25,17.9,10.6,6.9
1517,2014-09-26,17.9,6.7,3.6
1518,2014-09-27,20.0,5.6,3.1
1519,2014-09-28,19.9,6.3,3.6
1520,2014-09-29,19.0,6.2,2.7
1521,2014-09-30,14.6,11.7,7.2
1522,2014-10-01,14.9,7.0,3.1
1523,2014-10-02,17.1,6.3,2.7
1524,2014-10-03,17.7,8.7,5.0
1525,2014-10-04,14.5,9.3,7.3
1526,2014-10-05,15.6,10.2,6.8
1527,2014-10-06,15.2,10.7,7.7
1528,2014-10-07,15.4,6.5,3.1
1529,2014-10-08,16.7,3.6,1.5
1530,2014-10-09,17.1,5.8,2.0
1531,2014-10-10,16.4,8.8,5.3
1532,2014-10-11,16.2,7.5,4.9
1533,2014-10-12,17.5,6.7,4.4
1534,2014-10-13,14.3,15.7,11.2
1535,2014-10-14,11.3,11.1,5.4
1536,2014-10-15,13.8,3.4,1.6
1537,2014-10-16,15.1,7.6,3.4
1538,2014-10-17,15.3,5.6,2.9
1539,2014-10-18,16.7,4.9,1.7
1540,2014-10-19,17.5,6.1,3.9
1541,2014-10-20,17.3,8.6,4.5
1542,2014-10-21,13.5,10.7,7.7
1543,2014-10-22,10.8,11.7,7.6
1544,2014-10-23,12.1,5.0,2.6
1545,2014-10-24,16.5,6.3,4.9
1546,2014-10-25,18.2,6.9,5.1
1547,2014-10-26,19.0,6.6,4.3
1548,2014-10-27,11.5,10.7,5.1
1549,2014-10-28,11.5,5.7,2.0
1550,2014-10-29,14.0,3.4,2.2
1551,2014-10-30,14.6,3.0,1.5
1552,2014-10-31,14.6,3.3,1.3
1553,2014-11-01,15.2,7.5,4.0
1554,2014-11-02,13.6,7.6,4.5
1555,2014-11-03,9.6,6.4,2.6
1556,2014-11-04,12.4,4.9,2.3
1557,2014-11-05,14.3,5.8,4.0
1558,2014-11-06,14.2,9.6,4.1
1559,2014-11-07,10.0,9.9,4.5
1560,2014-11-08,13.5,4.1,1.7
1561,2014-11-09,12.8,7.7,3.2
1562,2014-11-10,11.9,3.8,1.7
1563,2014-11-11,12.9,7.0,3.0
1564,2014-11-12,10.6,10.1,5.8
1565,2014-11-13,3.5,8.1,3.9
1566,2014-11-14,6.4,6.8,2.9
1567,2014-11-15,7.4,6.0,2.4
1568,2014-11-16,9.8,4.5,1.7
1569,2014-11-17,7.2,8.4,3.0
1570,2014-11-18,7.2,5.6,1.8
1571,2014-11-19,8.8,4.1,2.0
1572,2014-11-20,10.7,5.5,3.1
1573,2014-11-21,12.3,7.2,4.9
1574,2014-11-22,14.0,6.3,3.0
1575,2014-11-23,11.3,7.0,2.9
1576,2014-11-24,11.9,8.7,2.7
1577,2014-11-25,9.1,13.3,7.1
1578,2014-11-26,8.9,7.8,4.7
1579,2014-11-27,10.7,3.2,1.4
1580,2014-11-28,12.1,7.1,1.7
1581,2014-11-29,10.8,7.6,5.1
1582,2014-11-30,11.1,6.7,2.3
1583,2014-12-01,5.2,10.2,5.3
1584,2014-12-02,-1.7,9.2,4.7
1585,2014-12-03,2.3,10.0,5.9
1586,2014-12-04,1.4,8.4,4.2
1587,2014-12-05,-0.6,6.8,3.4
1588,2014-12-06,0.2,8.1,3.5
1589,2014-12-07,0.7,5.9,2.2
1590,2014-12-08,3.4,5.3,2.4
1591,2014-12-09,3.4,8.1,3.1
1592,2014-12-10,7.1,10.3,3.4
1593,2014-12-11,4.4,7.6,3.3
1594,2014-12-12,2.0,7.7,3.2
1595,2014-12-13,-1.5,6.5,3.0
1596,2014-12-14,0.0,5.4,2.5
1597,2014-12-15,3.8,5.0,2.4
1598,2014-12-16,1.3,10.2,4.7
1599,2014-12-17,-5.4,8.8,3.9
1600,2014-12-18,-2.3,7.8,3.1
1601,2014-12-19,3.0,7.2,4.3
1602,2014-12-20,5.2,9.4,5.3
1603,2014-12-21,-0.6,8.2,4.0
1604,2014-12-22,0.4,9.9,3.9
1605,2014-12-23,4.7,6.9,3.2
1606,2014-12-24,5.6,7.8,3.7
1607,2014-12-25,1.2,6.8,3.6
1608,2014-12-26,1.8,4.5,2.5
1609,2014-12-27,4.0,5.0,1.7
1610,2014-12-28,5.9,7.4,2.8
1611,2014-12-29,5.9,5.9,2.7
1612,2014-12-30,5.9,7.8,3.8
1613,2014-12-31,1.8,7.9,3.1
1614,2015-01-01,-3.7,11.6,4.9
1615,2015-01-02,-2.0,12.1,4.0
1616,2015-01-03,1.7,5.6,3.3
1617,2015-01-04,5.0,5.6,2.4
1618,2015-01-05,6.9,9.4,3.4
1619,2015-01-06,2.9,8.8,4.6
1620,2015-01-07,-0.7,7.0,3.1
1621,2015-01-08,1.7,4.1,1.5
1622,2015-01-09,1.9,4.5,2.4
1623,2015-01-10,3.4,4.2,2.1
1624,2015-01-11,0.8,11.4,5.4
1625,2015-01-12,0.4,8.3,4.9
1626,2015-01-13,3.4,4.7,2.5
1627,2015-01-14,5.8,3.7,2.1
1628,2015-01-15,3.1,11.9,5.5
1629,2015-01-16,3.5,10.4,4.3
1630,2015-01-17,-0.1,11.6,4.2
1631,2015-01-18,3.6,6.6,3.0
1632,2015-01-19,4.0,7.6,3.3
1633,2015-01-20,4.7,4.4,2.0
1634,2015-01-21,5.9,5.8,2.6
1635,2015-01-22,2.2,15.1,8.7
1636,2015-01-23,1.7,9.7,3.9
1637,2015-01-24,4.1,5.7,2.6
1638,2015-01-25,5.4,3.5,1.9
1639,2015-01-26,7.5,7.6,2.8
1640,2015-01-27,0.6,11.1,6.4
1641,2015-01-28,-2.1,9.1,5.8
1642,2015-01-29,0.7,4.4,2.0
1643,2015-01-30,1.3,12.8,4.0
1644,2015-01-31,-1.5,9.7,6.0
1645,2015-02-01,0.8,4.3,1.5
1646,2015-02-02,1.6,4.8,3.0
1647,2015-02-03,2.5,5.4,3.2
1648,2015-02-04,2.0,8.0,1.6
1649,2015-02-05,0.2,12.3,7.9
1650,2015-02-06,2.5,6.0,2.5
1651,2015-02-07,4.3,5.9,2.6
1652,2015-02-08,-2.8,13.2,5.0
1653,2015-02-09,-3.5,7.0,3.2
1654,2015-02-10,2.5,7.2,4.0
1655,2015-02-11,4.4,7.1,3.7
1656,2015-02-12,1.1,9.4,3.7
1657,2015-02-13,-1.6,6.4,2.9
1658,2015-02-14,4.0,8.9,4.9
1659,2015-02-15,4.5,8.1,4.0
1660,2015-02-16,3.1,5.4,3.2
1661,2015-02-17,3.3,13.9,4.0
1662,2015-02-18,1.7,9.3,6.3
1663,2015-02-19,1.0,10.7,6.1
1664,2015-02-20,2.5,6.1,2.6
1665,2015-02-21,5.9,4.5,2.1
1666,2015-02-22,8.7,11.2,5.8
1667,2015-02-23,5.0,9.3,2.0
1668,2015-02-24,4.1,5.9,2.5
1669,2015-02-25,5.5,3.4,1.8
1670,2015-02-26,6.2,8.5,5.0
1671,2015-02-27,-0.7,11.7,5.0
1672,2015-02-28,2.8,8.2,2.8
1673,2015-03-01,3.6,6.0,2.7
1674,2015-03-02,4.4,7.1,3.1
1675,2015-03-03,4.8,7.8,4.1
1676,2015-03-04,1.5,10.6,4.7
1677,2015-03-05,0.4,7.5,4.0
1678,2015-03-06,1.8,3.1,1.5
1679,2015-03-07,3.7,2.6,1.6
1680,2015-03-08,5.8,3.6,1.5
1681,2015-03-09,5.8,11.1,3.2
1682,2015-03-10,-2.7,14.3,4.8
1683,2015-03-11,1.7,8.6,4.0
1684,2015-03-12,2.7,9.0,4.0
1685,2015-03-13,4.5,5.4,2.3
1686,2015-03-14,4.6,5.5,2.3
1687,2015-03-15,9.0,6.7,4.6
1688,2015-03-16,10.2,6.6,3.4
1689,2015-03-17,12.6,8.5,2.8
1690,2015-03-18,7.6,8.7,6.1
1691,2015-03-19,7.4,9.1,4.4
1692,2015-03-20,8.6,6.1,3.0
1693,2015-03-21,10.3,5.9,3.1
1694,2015-03-22,10.1,11.6,
1695,2015-03-23,3.5,9.3,4.6
1696,2015-03-24,4.0,7.5,3.6
1697,2015-03-25,6.1,6.3,2.4
1698,2015-03-26,9.7,7.8,3.6
1699,2015-03-27,12.2,8.1,3.5
1700,2015-03-28,13.3,9.9,3.5
1701,2015-03-29,11.8,7.6,3.5
1702,2015-03-30,11.4,8.1,5.0
1703,2015-03-31,13.8,9.5,4.3
1704,2015-04-01,7.3,12.1,
1705,2015-04-02,8.8,7.9,2.7
1706,2015-04-03,10.8,14.2,7.7
1707,2015-04-04,6.7,7.3,4.0
1708,2015-04-05,8.1,5.6,2.3
1709,2015-04-06,6.7,7.6,3.7
1710,2015-04-07,3.4,9.9,5.8
1711,2015-04-08,4.7,5.5,2.9
1712,2015-04-09,6.2,2.6,1.3
1713,2015-04-10,7.9,3.9,2.3
1714,2015-04-11,8.5,4.6,2.8
1715,2015-04-12,9.1,9.6,3.9
1716,2015-04-13,7.9,9.4,7.0
1717,2015-04-14,8.1,7.5,4.0
1718,2015-04-15,10.0,7.9,3.7
1719,2015-04-16,12.6,12.7,6.1
1720,2015-04-17,11.6,11.4,5.9
1721,2015-04-18,15.0,12.4,5.8
1722,2015-04-19,13.4,8.4,3.8
1723,2015-04-20,8.3,15.4,5.4
1724,2015-04-21,10.1,10.8,4.4
1725,2015-04-22,13.8,10.3,2.6
1726,2015-04-23,16.3,11.6,5.8
1727,2015-04-24,14.9,10.5,3.2
1728,2015-04-25,14.5,8.8,3.7
1729,2015-04-26,20.1,10.2,4.8
1730,2015-04-27,21.0,8.3,4.9
1731,2015-04-28,18.0,8.3,5.0
1732,2015-04-29,16.5,6.0,2.7
1733,2015-04-30,16.8,4.5,2.3
1734,2015-05-01,18.7,5.6,4.3
1735,2015-05-02,19.7,6.9,5.2
1736,2015-05-03,16.8,6.4,3.5
1737,2015-05-04,15.4,12.0,6.1
1738,2015-05-05,15.2,8.8,5.2
1739,2015-05-06,16.1,7.5,2.6
1740,2015-05-07,17.2,9.3,3.1
1741,2015-05-08,16.3,5.6,2.5
1742,2015-05-09,15.9,8.6,4.7
1743,2015-05-10,12.4,6.2,2.8
1744,2015-05-11,13.9,5.7,2.8
1745,2015-05-12,14.3,10.3,6.4
1746,2015-05-13,16.6,11.8,9.6
1747,2015-05-14,19.2,14.4,8.6
1748,2015-05-15,15.8,6.6,2.0
1749,2015-05-16,14.0,7.1,2.8
1750,2015-05-17,20.4,10.0,4.1
1751,2015-05-18,16.1,10.0,5.6
1752,2015-05-19,18.9,8.6,3.5
1753,2015-05-20,15.2,6.3,2.7
1754,2015-05-21,19.4,10.2,4.7
1755,2015-05-22,23.6,9.8,7.0
1756,2015-05-23,22.0,7.9,3.1
1757,2015-05-24,21.6,6.2,2.1
1758,2015-05-25,19.2,4.6,3.6
1759,2015-05-26,21.3,7.2,3.7
1760,2015-05-27,21.6,11.5,3.8
1761,2015-05-28,17.9,6.8,2.4
1762,2015-05-29,21.8,5.6,4.3
1763,2015-05-30,19.4,7.1,2.5
1764,2015-05-31,18.8,7.1,3.0
1765,2015-06-01,19.9,7.6,5.5
1766,2015-06-02,20.5,6.3,3.6
1767,2015-06-03,20.0,19.1,8.0
1768,2015-06-04,20.1,5.6,2.8
1769,2015-06-05,15.9,9.0,4.1
1770,2015-06-06,16.6,4.4,1.9
1771,2015-06-07,17.9,5.4,3.7
1772,2015-06-08,18.6,6.2,3.8
1773,2015-06-09,19.6,5.5,2.7
1774,2015-06-10,22.3,7.5,3.3
1775,2015-06-11,19.1,4.9,2.3
1776,2015-06-12,21.3,9.1,3.9
1777,2015-06-13,19.4,9.6,2.8
1778,2015-06-14,20.8,8.2,2.8
1779,2015-06-15,20.2,3.8,1.6
1780,2015-06-16,20.2,5.8,3.0
1781,2015-06-17,19.6,4.8,2.9
1782,2015-06-18,18.7,6.7,4.6
1783,2015-06-19,18.2,9.1,3.9
1784,2015-06-20,17.9,3.1,0.9
1785,2015-06-21,19.1,3.9,1.5
1786,2015-06-22,20.4,4.7,2.7
1787,2015-06-23,20.6,2.6,1.5
1788,2015-06-24,21.0,3.0,1.5
1789,2015-06-25,20.4,4.1,2.4
1790,2015-06-26,19.5,17.8,5.9
1791,2015-06-27,17.4,12.6,6.1
1792,2015-06-28,16.8,9.4,2.9
1793,2015-06-29,18.9,7.0,4.6
1794,2015-06-30,20.8,6.8,2.3
1795,2015-07-01,20.6,8.2,3.5
1796,2015-07-02,21.7,9.3,4.1
1797,2015-07-03,21.4,5.6,2.1
1798,2015-07-04,19.4,2.9,1.3
1799,2015-07-05,19.2,3.9,1.8
1800,2015-07-06,19.9,4.0,1.9
1801,2015-07-07,19.7,2.6,1.0
1802,2015-07-08,18.0,7.7,5.3
1803,2015-07-09,19.2,6.1,4.3
1804,2015-07-10,19.7,5.0,2.2
1805,2015-07-11,21.6,7.1,2.6
1806,2015-07-12,23.3,6.5,4.3
1807,2015-07-13,20.8,11.8,8.4
1808,2015-07-14,23.9,11.8,5.8
1809,2015-07-15,22.2,9.3,5.9
1810,2015-07-16,17.2,12.8,9.5
1811,2015-07-17,17.3,16.8,10.8
1812,2015-07-18,20.1,3.0,1.1
1813,2015-07-19,20.3,4.5,2.5
1814,2015-07-20,22.1,5.5,2.8
1815,2015-07-21,22.4,5.2,2.1
1816,2015-07-22,22.3,4.0,1.8
1817,2015-07-23,24.5,9.9,4.6
1818,2015-07-24,22.9,11.6,8.5
1819,2015-07-25,24.5,9.9,7.6
1820,2015-07-26,26.1,9.5,6.3
1821,2015-07-27,25.8,5.1,2.7
1822,2015-07-28,27.4,4.9,1.7
1823,2015-07-29,27.4,7.2,2.9
1824,2015-07-30,29.5,6.3,3.0
1825,2015-07-31,29.6,7.5,3.5
1826,2015-08-01,26.9,4.4,2.5
1827,2015-08-02,27.0,7.0,3.9
1828,2015-08-03,28.7,8.1,5.8
1829,2015-08-04,28.0,7.4,4.9
1830,2015-08-05,28.4,7.4,4.4
1831,2015-08-06,26.0,5.8,3.1
1832,2015-08-07,26.6,4.4,1.8
1833,2015-08-08,26.4,2.3,1.2
1834,2015-08-09,25.9,4.4,2.0
1835,2015-08-10,26.1,4.3,1.8
1836,2015-08-11,25.9,4.6,1.6
1837,2015-08-12,24.7,8.9,3.6
1838,2015-08-13,24.6,4.1,1.6
1839,2015-08-14,23.9,3.8,1.1
1840,2015-08-15,24.1,3.4,1.4
1841,2015-08-16,24.6,5.3,2.3
1842,2015-08-17,24.0,8.4,4.4
1843,2015-08-18,24.1,8.2,5.3
1844,2015-08-19,24.0,4.3,1.5
1845,2015-08-20,24.5,4.2,1.8
1846,2015-08-21,21.5,6.7,3.6
1847,2015-08-22,23.7,3.4,1.2
1848,2015-08-23,23.9,3.5,1.5
1849,2015-08-24,22.8,9.9,5.6
1850,2015-08-25,20.1,25.3,14.9
1851,2015-08-26,17.4,22.6,8.1
1852,2015-08-27,22.2,10.5,6.7
1853,2015-08-28,23.8,5.1,2.2
1854,2015-08-29,22.6,3.3,1.7
1855,2015-08-30,21.9,3.0,1.1
1856,2015-08-31,22.5,4.6,1.7
1857,2015-09-01,20.6,11.9,7.0
1858,2015-09-02,21.7,5.0,2.1
1859,2015-09-03,22.1,5.6,2.2
1860,2015-09-04,21.0,6.5,3.6
1861,2015-09-05,19.5,4.9,2.2
1862,2015-09-06,17.7,10.1,7.1
1863,2015-09-07,18.5,9.8,7.1
1864,2015-09-08,19.0,10.0,8.1
1865,2015-09-09,18.4,14.4,11.2
1866,2015-09-10,19.6,14.0,5.9
1867,2015-09-11,20.6,4.9,2.1
1868,2015-09-12,17.2,5.9,3.7
1869,2015-09-13,17.9,5.2,1.8
1870,2015-09-14,18.8,3.1,1.3
1871,2015-09-15,18.6,6.3,3.9
1872,2015-09-16,18.9,6.5,4.1
1873,2015-09-17,18.1,9.6,6.7
1874,2015-09-18,18.7,9.0,5.9
1875,2015-09-19,18.5,5.4,2.7
1876,2015-09-20,19.2,2.9,1.5
1877,2015-09-21,19.9,3.1,1.7
1878,2015-09-22,20.1,2.6,1.4
1879,2015-09-23,20.3,2.9,1.5
1880,2015-09-24,19.6,6.9,3.9
1881,2015-09-25,19.1,7.0,4.7
1882,2015-09-26,19.2,4.5,1.3
1883,2015-09-27,19.5,5.4,2.3
1884,2015-09-28,19.9,7.7,4.6
1885,2015-09-29,17.7,8.9,4.2
1886,2015-09-30,17.5,5.0,2.3
1887,2015-10-01,19.5,12.9,4.3
1888,2015-10-02,16.4,14.1,6.3
1889,2015-10-03,19.0,11.5,7.0
1890,2015-10-04,16.3,8.9,3.0
1891,2015-10-05,16.2,3.3,1.6
1892,2015-10-06,16.9,3.4,2.4
1893,2015-10-07,17.0,3.1,1.6
1894,2015-10-08,17.4,4.0,1.8
1895,2015-10-09,17.7,10.5,4.0
1896,2015-10-10,16.6,10.0,3.5
1897,2015-10-11,13.9,9.3,5.9
1898,2015-10-12,13.6,6.9,3.0
1899,2015-10-13,16.2,6.0,2.9
1900,2015-10-14,16.4,7.3,2.7
1901,2015-10-15,16.5,3.6,2.0
1902,2015-10-16,17.4,3.1,1.3
1903,2015-10-17,16.7,4.9,2.1
1904,2015-10-18,17.9,8.6,3.9
1905,2015-10-19,16.7,8.3,4.1
1906,2015-10-20,16.7,9.7,4.7
1907,2015-10-21,17.0,9.7,3.9
1908,2015-10-22,13.5,9.7,4.5
1909,2015-10-23,16.4,5.8,3.4
1910,2015-10-24,17.0,12.4,5.6
1911,2015-10-25,11.5,10.8,5.0
1912,2015-10-26,13.2,3.9,1.8
1913,2015-10-27,15.0,9.2,4.7
1914,2015-10-28,12.1,8.5,3.8
1915,2015-10-29,10.4,8.3,3.5
1916,2015-10-30,8.8,5.7,2.6
1917,2015-10-31,8.6,5.5,2.2
1918,2015-11-01,10.7,3.6,1.4
1919,2015-11-02,12.4,6.0,2.4
1920,2015-11-03,13.7,4.2,1.8
1921,2015-11-04,15.0,7.5,5.1
1922,2015-11-05,15.5,7.5,4.6
1923,2015-11-06,12.3,10.8,7.3
1924,2015-11-07,12.6,10.7,6.6
1925,2015-11-08,13.2,13.0,7.6
1926,2015-11-09,11.4,10.5,5.7
1927,2015-11-10,10.5,9.1,5.3
1928,2015-11-11,9.5,9.0,5.4
1929,2015-11-12,11.2,5.8,4.3
1930,2015-11-13,12.3,11.5,5.0
1931,2015-11-14,15.3,11.2,3.9
1932,2015-11-15,13.6,5.2,2.6
1933,2015-11-16,13.9,3.6,1.3
1934,2015-11-17,12.4,10.1,5.5
1935,2015-11-18,7.7,13.5,10.6
1936,2015-11-19,8.7,9.3,3.9
1937,2015-11-20,11.6,6.0,2.6
1938,2015-11-21,12.0,5.2,1.7
1939,2015-11-22,10.3,14.5,6.4
1940,2015-11-23,11.4,9.1,4.4
1941,2015-11-24,4.8,13.7,8.6
1942,2015-11-25,5.5,10.4,5.3
1943,2015-11-26,3.2,10.8,5.4
